YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
2000,4,17,19.87,6.18,13.03,20.24,8.86,24.17,15.31,6.04,42.44,0.01,100.01,8.02,9.82,303.62,10.49,9.16,303.88
2000,4,18,17.46,5.19,11.33,18.75,12.49,23.76,11.26,5.62,47.94,0.0,100.76,5.52,2.62,311.06,7.67,1.59,311.19
2000,4,19,18.8,7.48,13.14,19.41,10.77,24.55,13.79,6.47,49.88,0.3,100.78,4.3,8.54,217.19,5.82,10.69,217.44
2000,4,20,19.94,9.46,14.7,21.01,10.39,25.15,14.76,7.39,52.94,0.14,100.83,3.38,3.73,232.69,4.64,5.75,231.81
2000,4,21,20.96,10.92,15.94,22.58,10.98,26.91,15.93,8.18,56.12,0.0,101.15,2.27,3.62,185.81,3.16,5.66,182.0
2000,4,22,22.1,9.47,15.79,23.51,13.27,29.32,16.05,7.51,49.62,0.0,101.18,1.95,3.7,214.5,2.79,5.77,212.44
2000,4,23,23.9,8.87,16.39,24.45,15.03,32.02,16.98,7.32,44.38,0.0,100.97,3.83,6.65,190.56,5.03,8.19,190.75
2000,4,24,19.15,8.01,13.58,21.51,9.04,24.08,15.05,6.77,51.31,0.0,101.3,4.53,4.41,73.19,5.61,5.82,73.69
2000,4,25,21.48,9.3,15.39,23.21,15.8,30.3,14.5,7.45,52.19,0.0,100.85,2.48,4.99,166.44,3.32,6.38,175.12
2000,4,26,21.8,12.37,17.08,23.52,14.97,31.09,16.12,9.34,63.75,0.0,100.58,3.32,5.6,99.56,4.09,6.38,101.5
2000,4,27,22.71,14.01,18.36,23.28,14.38,30.91,16.54,10.25,64.38,0.02,99.9,4.84,2.96,88.81,6.68,4.45,90.88
2000,4,28,20.87,10.84,15.85,22.51,10.66,26.76,16.09,8.36,56.75,0.0,100.08,3.75,7.88,268.12,4.78,8.04,268.5
2000,4,29,18.92,8.38,13.65,21.5,8.62,23.56,14.94,6.9,53.19,0.0,100.97,4.3,3.64,66.44,5.36,5.43,65.5
2000,4,30,18.39,10.94,14.66,20.4,9.1,23.23,14.12,8.12,64.38,0.0,100.99,5.32,3.59,92.56,6.58,3.12,93.0
2000,5,1,18.26,12.65,15.46,20.16,6.18,22.13,15.95,9.22,71.75,0.0,100.41,6.27,3.98,68.25,7.55,2.39,68.38
2000,5,2,19.55,12.59,16.07,21.94,9.96,25.16,15.2,9.16,68.19,0.0,100.65,4.25,3.3,66.5,5.16,4.2,65.19
2000,5,3,20.68,11.72,16.19,22.91,11.52,26.59,15.07,8.61,60.94,0.0,100.96,2.75,4.14,86.94,3.37,5.39,85.0
2000,5,4,20.8,13.15,16.98,22.72,11.0,26.78,15.78,9.46,64.94,0.0,101.06,4.37,4.59,100.19,5.4,4.49,100.0
2000,5,5,22.06,12.62,17.34,23.39,16.24,31.19,14.94,9.4,63.56,0.02,100.68,5.5,5.87,114.25,6.89,5.8,115.69
2000,5,6,25.23,11.8,18.52,25.65,16.26,33.3,17.04,9.09,52.44,0.03,100.24,3.73,4.98,124.0,5.16,8.56,126.19
2000,5,7,27.35,13.69,20.52,27.45,10.64,32.53,21.89,9.83,45.0,0.03,100.43,4.2,4.73,213.56,6.11,6.4,213.94
2000,5,8,26.33,13.77,20.05,26.98,11.52,32.08,20.55,9.83,48.19,0.03,100.76,4.02,4.91,115.44,5.38,6.7,117.0
2000,5,9,25.08,15.45,20.27,26.15,8.89,30.62,21.73,10.99,57.06,0.04,100.68,4.21,6.04,110.31,5.44,7.61,111.62
2000,5,10,25.36,15.46,20.41,26.33,13.23,33.48,20.26,10.99,58.19,0.51,100.67,2.82,5.43,174.62,3.58,6.66,176.19
2000,5,11,26.82,13.98,20.4,27.05,12.45,34.29,21.83,10.01,48.69,1.23,100.75,3.79,5.59,136.38,5.07,7.7,138.81
2000,5,12,23.48,15.24,19.37,24.68,9.88,29.49,19.61,10.93,64.12,0.01,100.87,6.61,4.02,80.69,7.95,4.1,81.88
2000,5,13,21.73,16.75,19.24,21.71,6.22,25.5,19.28,11.9,75.06,1.48,100.93,4.47,6.62,120.81,5.86,8.35,132.75
2000,5,14,22.06,15.98,19.01,23.8,8.28,26.76,18.48,11.29,71.25,0.01,101.01,4.02,4.43,71.06,4.95,4.41,69.5
2000,5,15,21.88,14.99,18.44,23.69,9.98,27.01,17.03,10.62,68.44,0.01,101.06,3.94,3.56,77.06,4.91,3.34,76.69
2000,5,16,22.22,15.72,18.97,24.26,9.3,26.83,17.52,11.11,68.94,0.99,101.11,3.73,3.31,93.06,4.58,3.46,93.06
2000,5,17,22.94,14.48,18.7,24.41,9.66,28.73,19.08,10.31,61.75,0.04,100.93,4.95,5.48,107.19,6.05,6.18,109.06
2000,5,18,23.62,15.46,19.55,25.65,8.89,28.81,19.92,10.99,62.56,0.66,100.65,4.23,3.01,88.38,5.04,4.28,88.31
2000,5,19,23.36,16.67,20.01,25.25,9.25,28.19,18.94,11.84,68.88,1.43,100.64,4.03,3.55,69.62,4.91,3.18,68.94
2000,5,20,24.75,13.83,19.29,26.4,11.38,30.34,18.96,10.07,55.5,0.0,100.67,3.78,3.64,112.81,4.93,5.53,113.25
2000,5,21,27.18,11.29,19.23,28.12,16.37,36.09,19.73,8.48,41.38,0.03,100.52,2.6,5.07,166.69,3.59,6.55,167.88
2000,5,22,27.71,13.12,20.42,28.39,12.56,35.33,22.76,9.58,43.81,0.06,100.54,3.55,6.48,134.81,4.71,8.02,144.75
2000,5,23,24.42,16.88,20.65,26.12,7.43,28.88,21.45,11.96,64.0,0.01,101.08,4.55,2.31,70.31,5.42,3.01,70.81
2000,5,24,24.6,17.22,20.9,26.29,8.12,29.49,21.36,12.27,65.44,0.03,100.9,4.61,5.62,100.38,5.34,6.29,101.38
2000,5,25,23.87,18.25,21.06,25.13,7.73,28.46,20.73,13.12,72.88,13.03,100.55,2.27,4.2,121.31,2.7,5.24,123.12
2000,5,26,20.37,16.71,18.54,21.29,3.11,21.46,18.36,11.9,79.81,8.78,100.54,3.34,4.92,142.69,3.88,5.34,141.31
2000,5,27,20.55,15.16,17.85,21.81,5.48,23.84,18.37,10.74,72.5,0.27,100.69,6.08,4.84,12.69,7.5,4.06,12.94
2000,5,28,23.53,14.51,19.01,25.91,11.05,28.7,17.65,10.31,59.81,0.01,101.06,2.7,4.34,106.81,3.73,5.66,122.81
2000,5,29,25.9,15.09,20.5,27.89,12.52,32.28,19.75,10.74,55.56,0.0,101.14,2.57,3.13,167.25,3.6,4.53,180.5
2000,5,30,26.53,15.18,20.85,28.46,11.4,31.98,20.58,10.86,54.19,0.0,101.27,3.12,2.26,88.06,4.26,4.48,86.25
2000,5,31,27.45,15.32,21.39,29.94,11.89,33.64,21.75,10.86,50.62,0.0,101.19,2.48,5.33,86.69,3.06,6.61,81.12
2000,6,1,26.27,15.35,20.81,28.4,10.07,31.45,21.38,11.11,55.69,0.0,101.27,3.87,2.25,67.81,4.91,3.5,66.12
2000,6,2,24.69,16.63,20.66,27.29,9.28,30.01,20.72,11.84,64.06,0.0,101.21,4.39,4.64,68.88,5.23,5.12,67.44
2000,6,3,23.67,15.83,19.75,25.66,8.38,27.94,19.56,11.23,64.31,0.0,101.18,5.38,3.48,92.12,6.66,2.19,92.44
2000,6,4,23.24,16.37,19.8,25.61,8.94,28.08,19.13,11.6,68.12,0.0,101.1,4.86,2.81,88.94,5.98,2.48,89.31
2000,6,5,24.12,15.84,19.98,26.35,10.4,29.51,19.12,11.29,63.81,0.0,101.01,4.48,2.36,86.75,5.52,2.71,86.62
2000,6,6,25.65,15.65,20.65,27.94,12.31,32.15,19.85,11.17,58.56,0.01,100.75,3.37,5.03,93.0,3.87,5.55,92.31
2000,6,7,23.19,16.25,19.72,25.29,4.87,25.26,20.4,11.54,66.12,0.5,100.9,6.13,5.26,53.88,7.2,4.52,53.19
2000,6,8,23.05,13.53,18.29,25.8,7.3,26.98,19.68,9.7,57.19,0.0,101.02,4.45,2.54,78.69,5.45,3.85,78.5
2000,6,9,24.97,15.0,19.98,27.9,12.66,31.38,18.73,10.74,58.56,0.0,100.92,3.5,4.96,129.56,4.32,6.05,131.56
2000,6,10,27.58,14.95,21.26,29.76,14.55,36.24,21.69,11.05,53.19,0.0,100.45,4.38,9.72,112.25,5.28,11.82,115.69
2000,6,11,24.33,12.38,18.36,26.64,10.66,29.73,19.08,9.22,51.06,0.0,100.76,6.02,11.3,141.94,7.12,13.07,144.62
2000,6,12,23.44,14.45,18.94,26.12,6.86,27.12,20.26,10.19,58.44,0.0,101.31,5.19,3.16,75.5,6.17,4.14,76.81
2000,6,13,24.08,16.0,20.04,26.18,9.7,29.01,19.3,11.29,63.12,0.0,101.4,5.62,4.7,74.5,6.74,3.84,74.56
2000,6,14,25.12,17.15,21.13,26.97,10.41,30.52,20.11,12.21,64.44,0.0,101.27,6.38,3.02,49.75,7.68,3.49,49.25
2000,6,15,24.91,15.54,20.23,27.14,10.67,30.44,19.77,11.05,58.94,0.02,101.17,5.9,3.73,51.19,7.06,3.66,50.38
2000,6,16,24.95,14.13,19.55,27.65,9.92,30.33,20.4,10.13,54.44,0.0,101.12,4.3,3.1,52.81,5.24,4.0,49.94
2000,6,17,25.59,14.12,19.86,28.45,10.43,30.93,20.5,10.13,52.94,0.0,101.25,2.65,4.8,77.94,3.28,6.32,75.69
2000,6,18,25.61,16.4,21.01,28.02,9.72,30.81,21.09,11.66,60.12,0.0,101.49,4.08,4.16,66.81,4.95,3.72,66.06
2000,6,19,24.77,17.9,21.33,27.15,9.24,29.78,20.53,12.76,68.56,4.15,101.31,4.41,4.84,85.81,5.16,5.46,85.56
2000,6,20,24.45,17.01,20.73,26.48,6.37,28.09,21.73,12.02,64.31,0.07,101.25,5.96,2.42,94.56,7.09,1.05,95.06
2000,6,21,24.08,15.63,19.86,25.9,7.3,28.17,20.87,11.11,61.88,0.0,101.23,5.34,3.06,90.56,6.61,1.12,90.75
2000,6,22,24.22,16.69,20.45,26.26,10.03,29.47,19.44,11.9,66.44,0.0,101.3,4.5,3.44,88.19,5.54,2.12,88.25
2000,6,23,24.41,14.08,19.24,26.15,10.64,30.21,19.57,10.31,59.0,0.0,101.28,3.42,2.02,95.19,4.33,2.23,94.88
2000,6,24,25.83,12.4,19.12,27.72,12.19,32.02,19.83,9.22,48.31,0.0,101.11,2.73,2.68,98.38,3.45,4.34,97.31
2000,6,25,27.44,13.95,20.69,29.43,13.58,34.39,20.81,10.25,49.06,0.0,100.95,2.75,4.2,106.75,3.48,5.77,107.19
2000,6,26,26.82,17.2,22.01,29.03,11.05,32.48,21.44,12.39,59.75,0.03,101.04,3.71,3.73,78.94,4.48,4.05,78.19
2000,6,27,28.19,17.7,22.95,30.58,12.3,34.76,22.45,12.7,56.25,0.0,101.11,2.7,4.44,90.75,3.23,5.52,89.56
2000,6,28,29.15,16.69,22.92,31.48,12.16,35.33,23.17,11.96,50.5,0.02,100.9,2.63,3.43,107.44,3.34,4.48,106.75
2000,6,29,29.25,16.48,22.87,31.0,11.66,35.82,24.16,11.9,49.5,0.0,100.76,3.99,5.87,80.62,4.76,6.45,79.0
2000,6,30,28.29,18.17,23.23,30.6,10.08,33.73,23.66,13.06,56.62,0.0,100.83,3.9,4.98,103.94,4.65,5.5,103.25
2000,7,1,28.58,17.27,22.93,30.9,11.91,34.9,23.0,12.51,55.06,0.0,100.91,3.89,4.94,105.81,4.7,5.07,106.19
2000,7,2,28.55,16.9,22.73,30.47,12.23,35.04,22.8,12.33,55.12,0.0,101.05,4.57,2.83,115.25,5.81,2.72,115.56
2000,7,3,28.58,14.45,21.51,30.26,14.34,35.98,21.65,10.86,50.44,0.0,100.94,4.38,3.09,124.38,5.87,3.86,125.0
2000,7,4,28.4,14.55,21.48,30.24,14.19,35.94,21.75,10.99,50.88,0.0,100.76,3.71,2.88,116.38,4.8,3.77,116.94
2000,7,5,27.87,16.64,22.26,29.75,13.1,34.61,21.51,12.27,57.94,0.0,100.91,3.68,2.77,95.06,4.77,2.98,95.62
2000,7,6,29.26,15.45,22.36,30.9,16.05,37.7,21.65,11.6,53.06,0.0,101.03,3.19,3.8,105.5,4.16,5.83,107.19
2000,7,7,33.48,8.9,21.19,33.13,17.72,42.42,24.69,7.63,28.75,0.0,100.81,1.95,1.82,227.69,2.59,2.2,226.81
2000,7,8,34.52,7.4,20.96,33.99,16.29,42.45,26.16,7.39,24.56,0.0,100.41,2.95,5.67,230.5,3.98,7.05,231.0
2000,7,9,28.34,17.23,22.79,30.45,7.8,32.77,24.97,12.51,54.0,0.0,100.76,6.34,4.6,72.88,7.47,5.45,72.12
2000,7,10,31.12,13.25,22.19,31.87,18.28,41.23,22.95,10.31,42.5,0.0,100.26,3.89,6.17,156.0,5.3,7.95,160.31
2000,7,11,32.64,9.95,21.3,33.25,16.98,43.01,26.02,9.03,33.38,0.0,99.84,6.69,9.01,160.31,8.59,9.57,159.56
2000,7,12,27.58,15.51,21.55,29.49,8.12,32.37,24.25,11.11,49.56,0.0,100.61,8.16,2.61,56.06,9.58,3.44,55.31
2000,7,13,25.25,12.71,18.98,27.97,7.67,29.64,21.97,9.34,48.56,0.0,101.17,6.55,5.42,64.44,7.59,6.0,62.88
2000,7,14,25.69,15.82,20.76,29.07,9.81,30.44,20.63,11.23,56.56,0.0,100.89,3.2,4.41,91.25,3.7,6.09,92.25
2000,7,15,27.73,16.97,22.35,31.37,10.7,33.44,22.74,12.21,54.75,0.0,100.41,3.2,5.44,86.81,3.67,6.67,97.38
2000,7,16,27.3,19.08,23.19,29.48,7.2,31.5,24.3,13.79,62.12,0.0,100.6,7.05,3.84,94.75,8.12,2.79,96.0
2000,7,17,27.84,19.76,23.8,29.98,11.01,34.19,23.18,14.4,63.94,0.0,100.8,5.55,3.68,99.19,6.64,3.55,100.44
2000,7,18,32.22,15.8,24.01,32.68,18.87,42.62,23.76,12.02,48.94,0.0,100.46,3.34,7.67,157.5,4.25,8.91,157.25
2000,7,19,27.91,18.48,23.2,29.8,7.6,32.32,24.72,13.43,59.0,0.0,100.71,6.52,2.48,59.94,7.65,1.96,59.25
2000,7,20,27.77,16.8,22.29,30.3,9.5,32.8,23.3,12.08,54.88,0.0,100.78,4.38,2.73,79.75,5.27,2.62,79.5
2000,7,21,28.22,17.15,22.69,30.75,10.94,34.07,23.13,12.33,54.31,0.0,100.77,4.09,4.67,100.31,4.76,4.81,100.5
2000,7,22,27.72,18.3,23.01,30.03,7.89,32.07,24.17,13.12,58.56,0.0,100.95,5.09,3.66,88.0,6.05,2.96,87.62
2000,7,23,27.05,17.78,22.41,29.44,9.59,32.08,22.49,12.76,60.19,0.0,101.05,5.21,3.64,102.25,6.32,3.54,102.38
2000,7,24,27.56,17.5,22.53,29.84,11.64,34.19,22.55,12.7,58.81,0.0,100.77,5.22,4.01,100.25,6.42,4.79,101.12
2000,7,25,28.1,18.23,23.16,30.56,11.64,34.51,22.87,13.31,59.88,0.0,100.59,4.23,3.34,94.75,5.23,4.32,95.06
2000,7,26,28.66,18.23,23.44,30.98,12.91,35.75,22.84,13.37,58.62,0.0,100.62,3.07,2.77,93.88,3.84,3.03,93.5
2000,7,27,28.98,18.98,23.98,31.2,12.48,35.8,23.32,14.22,61.62,0.0,100.78,2.81,2.67,80.12,3.55,2.54,80.19
2000,7,28,29.48,17.37,23.43,31.63,12.84,36.15,23.3,12.82,53.94,0.0,100.66,2.79,4.19,65.38,3.36,5.42,64.81
2000,7,29,30.02,16.61,23.31,31.55,10.77,35.73,24.96,12.08,48.44,0.0,100.79,5.45,5.37,34.0,7.08,4.88,32.94
2000,7,30,27.69,12.95,20.32,29.98,11.93,33.8,21.88,9.58,44.25,0.0,101.13,5.08,3.41,43.5,6.37,3.59,42.0
2000,7,31,27.68,16.36,22.01,30.99,11.02,34.03,23.01,11.6,53.19,0.0,101.31,3.92,7.43,60.81,4.73,8.65,87.38
2000,8,1,26.77,17.43,22.1,29.33,8.94,31.43,22.48,12.45,59.25,0.0,101.44,4.52,3.27,71.94,5.52,2.7,71.44
2000,8,2,26.53,17.08,21.8,29.08,9.67,31.5,21.83,12.21,59.56,0.0,101.43,3.59,4.27,88.69,4.39,4.22,88.62
2000,8,3,26.8,16.86,21.83,29.5,10.07,31.87,21.8,12.08,57.88,0.0,101.2,3.91,3.61,113.19,4.66,4.66,112.88
2000,8,4,28.08,16.66,22.37,30.83,11.27,34.01,22.74,12.08,54.56,0.0,100.83,4.27,4.62,114.44,5.16,6.12,115.0
2000,8,5,27.05,19.89,23.47,29.35,6.44,30.82,24.38,14.53,66.75,0.09,100.99,6.31,4.53,77.5,7.45,3.91,77.0
2000,8,6,27.1,17.08,22.09,29.33,7.62,31.37,23.76,12.21,56.31,0.0,101.2,5.99,1.93,72.5,7.01,2.08,72.62
2000,8,7,27.02,17.47,22.25,29.51,7.21,30.86,23.65,12.39,57.25,0.0,101.24,4.91,1.94,78.88,5.87,1.98,79.25
2000,8,8,27.22,17.92,22.57,29.86,7.95,31.32,23.37,12.76,58.06,0.26,101.23,4.35,2.25,97.94,5.16,2.29,98.0
2000,8,9,27.94,17.96,22.95,30.53,9.87,33.48,23.61,12.82,56.56,0.02,101.08,4.11,4.05,103.25,4.89,4.94,103.81
2000,8,10,27.29,18.4,22.84,29.64,7.6,31.4,23.79,13.18,60.0,0.02,101.04,5.19,3.62,77.06,6.08,2.37,76.31
2000,8,11,27.55,16.9,22.23,29.79,10.47,33.14,22.68,12.15,55.75,0.0,100.96,4.32,3.02,77.69,5.39,2.22,77.0
2000,8,12,28.69,15.44,22.07,31.4,12.38,34.9,22.53,11.29,50.06,0.0,100.76,2.84,6.39,135.75,3.53,8.07,142.81
2000,8,13,29.07,15.29,22.18,31.26,12.6,35.65,23.05,11.17,47.5,0.0,100.93,4.12,3.92,118.62,5.1,4.84,119.38
2000,8,14,28.4,20.31,24.36,30.69,8.84,33.22,24.38,14.95,64.5,0.0,101.19,4.81,3.77,69.38,5.71,2.88,67.81
2000,8,15,29.17,17.07,23.12,31.92,10.17,34.81,24.64,12.51,53.5,0.0,101.11,3.67,4.95,52.0,4.48,6.15,49.69
2000,8,16,28.65,16.8,22.73,31.1,9.84,33.65,23.81,12.15,51.81,0.0,100.97,4.2,3.2,56.25,5.12,3.71,54.94
2000,8,17,28.5,17.45,22.98,31.2,9.36,33.33,23.97,12.51,54.19,0.0,100.97,3.16,3.14,100.5,3.91,4.37,99.44
2000,8,18,28.52,16.26,22.39,30.8,11.34,34.32,22.98,11.78,51.94,0.0,100.94,3.78,2.92,125.44,4.72,4.17,125.31
2000,8,19,31.02,15.14,23.08,32.9,15.0,39.08,24.08,11.23,44.75,0.0,100.97,2.65,4.97,155.81,3.65,6.45,154.81
2000,8,20,32.85,13.1,22.98,33.62,15.51,41.91,26.4,10.01,35.38,0.0,100.86,3.55,4.73,194.38,4.69,5.65,195.12
2000,8,21,30.49,18.84,24.67,32.28,12.16,37.0,24.84,14.1,56.25,0.0,100.85,3.32,2.8,69.38,4.35,4.1,68.88
2000,8,22,31.11,14.15,22.63,32.94,14.64,38.83,24.19,10.74,43.12,0.0,100.84,1.95,4.38,165.44,2.76,6.84,164.25
2000,8,23,31.65,11.83,21.74,33.13,13.94,39.01,25.07,9.16,33.94,0.0,101.01,2.62,2.5,170.38,3.69,4.27,168.56
2000,8,24,32.19,13.9,23.05,33.64,13.37,39.48,26.12,10.68,39.81,0.0,101.18,1.61,2.88,75.44,2.29,5.0,102.62
2000,8,25,32.98,11.15,22.06,33.83,12.95,40.19,27.24,8.91,30.75,0.0,100.94,1.84,2.05,186.31,2.48,4.02,184.75
2000,8,26,34.21,7.91,21.06,34.15,14.2,41.57,27.37,7.26,22.75,0.0,100.63,2.05,2.54,237.06,2.84,3.3,237.56
2000,8,27,34.58,10.35,22.46,34.23,15.13,41.98,26.85,8.42,25.75,0.0,100.67,2.27,3.35,253.88,3.09,3.97,253.19
2000,8,28,30.9,19.99,25.44,32.77,11.11,36.98,25.87,15.14,56.81,0.0,100.98,4.34,5.34,61.44,5.2,6.17,60.62
2000,8,29,30.28,21.49,25.89,33.02,11.71,37.02,25.3,16.24,63.88,0.32,101.06,2.66,1.93,94.38,3.34,3.66,97.69
2000,8,30,30.42,21.41,25.91,32.58,12.98,37.87,24.9,16.3,64.62,0.24,100.82,4.04,4.46,107.62,4.95,5.31,108.69
2000,8,31,32.68,12.67,22.67,32.91,15.62,41.2,25.58,10.86,41.62,0.0,100.47,3.73,6.34,192.5,5.33,7.91,192.12
2000,9,1,31.8,10.86,21.33,32.62,13.36,39.53,26.18,9.83,36.62,0.0,100.39,3.62,6.56,132.0,4.41,7.57,144.56
2000,9,2,29.35,21.12,25.24,31.51,12.83,37.33,24.51,15.93,66.0,0.2,100.46,4.65,4.86,79.06,5.59,5.51,80.5
2000,9,3,29.18,17.97,23.58,30.69,9.24,34.18,24.94,13.06,53.75,0.26,100.53,5.36,6.15,59.69,6.58,5.9,58.94
2000,9,4,27.44,19.53,23.48,29.43,6.41,31.09,24.69,14.22,62.94,1.56,100.66,6.01,2.41,73.19,7.22,1.39,73.94
2000,9,5,27.19,18.3,22.74,28.92,6.58,30.79,24.21,13.18,59.81,0.54,100.96,7.16,3.56,53.44,8.56,3.71,52.88
2000,9,6,25.71,13.94,19.83,28.28,8.07,29.85,21.78,10.01,50.0,0.0,101.15,4.6,5.59,61.25,5.62,6.96,59.75
2000,9,7,25.72,14.15,19.94,28.48,8.25,29.81,21.57,10.19,51.06,0.0,100.84,3.17,2.36,58.56,4.01,3.52,57.25
2000,9,8,26.5,13.91,20.2,28.56,10.58,32.15,21.58,10.07,48.81,0.0,100.4,5.01,7.47,221.56,6.06,8.74,221.0
2000,9,9,25.6,14.73,20.16,27.71,9.41,30.71,21.3,10.56,53.75,0.0,100.87,7.26,2.22,65.38,8.77,3.39,95.25
2000,9,10,26.03,15.08,20.55,28.38,10.15,31.17,21.02,10.74,53.69,0.0,101.12,4.17,3.77,143.56,5.52,4.45,172.44
2000,9,11,26.16,15.43,20.8,29.32,8.18,30.55,22.36,10.99,53.56,0.0,100.96,2.24,4.49,84.19,2.76,6.29,82.62
2000,9,12,27.28,16.07,21.67,29.99,11.21,33.41,22.2,11.66,54.75,0.0,100.73,3.16,6.82,141.38,3.93,8.68,145.19
2000,9,13,27.26,18.66,22.97,29.74,10.99,33.4,22.4,13.55,62.94,0.11,100.76,4.07,5.62,114.44,4.95,6.95,115.88
2000,9,14,26.55,19.55,23.05,28.68,6.17,30.09,23.92,14.16,67.0,0.61,100.96,4.07,3.05,91.94,5.01,3.32,92.12
2000,9,15,26.92,19.34,23.13,29.29,8.52,31.53,23.01,13.98,64.75,0.09,101.06,3.91,3.4,108.69,4.72,3.78,108.62
2000,9,16,28.24,16.96,22.6,30.69,10.69,33.98,23.3,12.21,54.25,0.0,101.01,2.51,4.59,119.19,3.3,6.7,113.38
2000,9,17,30.08,11.51,20.8,30.44,12.43,36.64,24.21,8.91,35.25,0.0,100.69,4.77,2.59,240.31,6.7,1.95,241.12
2000,9,18,31.01,8.55,19.79,30.49,13.12,38.05,24.93,7.45,27.62,0.0,100.47,4.6,3.7,236.88,6.37,3.38,237.12
2000,9,19,31.12,8.52,19.82,30.83,13.79,38.73,24.94,7.69,28.5,0.0,100.29,3.66,2.84,175.38,4.99,4.88,175.31
2000,9,20,31.15,8.49,19.82,30.75,15.34,39.51,24.17,7.81,29.56,0.0,100.13,5.28,3.55,192.31,7.77,4.1,193.25
2000,9,21,26.82,16.04,21.43,28.46,7.56,31.32,23.76,11.54,54.31,0.0,100.94,7.38,6.75,60.31,8.8,7.75,59.88
2000,9,22,24.6,14.95,19.78,27.48,7.94,28.68,20.74,10.62,56.88,0.0,101.23,3.45,2.71,69.06,4.56,5.38,67.56
2000,9,23,25.48,17.59,21.54,28.06,9.22,30.53,21.32,12.51,63.56,0.24,101.07,3.53,4.11,116.06,4.33,5.34,117.12
2000,9,24,25.6,18.87,22.24,27.64,8.8,30.44,21.64,13.61,68.44,3.5,101.11,3.72,3.75,109.62,4.52,4.74,110.25
2000,9,25,25.93,19.85,22.89,26.74,5.77,29.1,23.33,14.34,70.12,3.64,101.28,3.45,2.73,90.38,4.39,2.0,89.75
2000,9,26,24.61,19.02,21.82,25.71,4.4,27.08,22.67,13.67,71.81,3.7,101.34,3.81,2.2,65.75,5.05,2.61,65.44
2000,9,27,24.04,17.14,20.59,25.95,5.91,27.12,21.21,12.15,66.06,0.29,101.21,3.35,2.11,91.0,4.33,3.62,91.0
2000,9,28,24.7,17.11,20.9,26.17,7.3,28.72,21.42,12.21,64.56,0.65,100.89,4.99,2.89,125.62,6.33,3.2,126.06
2000,9,29,25.76,17.09,21.43,26.92,9.01,30.94,21.94,12.39,62.06,0.06,100.07,3.67,3.65,89.12,4.76,4.98,90.5
2000,9,30,24.56,17.05,20.81,25.95,6.7,28.57,21.87,12.39,65.31,0.11,99.94,4.11,4.78,149.88,5.17,4.82,150.56
2000,10,1,23.87,11.73,17.8,24.69,9.36,28.96,19.6,9.03,51.56,0.0,100.34,4.8,7.37,251.94,6.25,8.16,251.38
2000,10,2,22.47,9.82,16.15,24.15,9.14,27.32,18.18,7.69,47.25,0.13,100.71,4.69,3.77,300.19,6.32,4.33,300.5
2000,10,3,22.27,9.88,16.08,24.39,8.23,26.26,18.04,7.69,47.88,0.01,100.8,3.86,3.59,294.38,5.02,5.02,293.62
2000,10,4,21.9,11.39,16.64,24.33,10.31,26.73,16.41,8.48,53.38,0.14,100.74,3.98,2.7,335.69,5.27,3.93,335.75
2000,10,5,22.76,12.41,17.58,24.55,9.95,27.91,17.97,9.03,54.44,0.02,100.83,4.32,2.38,245.88,5.74,2.31,246.25
2000,10,6,23.76,14.14,18.95,25.33,9.08,28.02,18.94,10.07,57.31,0.01,101.03,3.54,3.63,261.5,4.62,4.7,261.38
2000,10,7,23.9,14.37,19.14,26.28,8.19,28.11,19.92,10.25,57.25,0.43,101.15,3.16,6.29,43.25,3.98,8.5,69.75
2000,10,8,22.06,11.24,16.65,24.16,8.28,26.12,17.83,8.3,52.06,0.0,101.16,2.54,4.0,115.75,3.3,6.15,113.38
2000,10,9,22.01,10.24,16.13,23.77,10.34,27.33,16.99,7.87,50.56,0.0,101.03,2.81,2.65,218.88,3.87,5.05,218.69
2000,10,10,23.78,7.49,15.63,23.51,12.07,29.83,17.76,6.71,38.19,0.0,100.46,4.29,4.24,228.19,6.02,5.06,228.94
2000,10,11,24.58,9.17,16.87,24.58,11.73,31.33,19.61,7.63,41.75,0.0,100.25,5.01,5.24,239.5,6.9,6.37,225.31
2000,10,12,26.13,6.9,16.51,25.33,15.34,34.53,19.19,6.47,32.88,0.0,100.18,3.63,6.36,212.0,5.31,9.88,212.31
2000,10,13,29.06,10.77,19.91,28.28,12.55,35.23,22.67,8.36,33.56,0.05,99.94,7.06,3.58,182.5,10.06,5.43,183.31
2000,10,14,24.49,8.73,16.62,24.2,9.08,28.13,19.05,7.39,38.12,5.47,100.13,6.13,4.91,235.19,8.23,4.99,235.31
2000,10,15,18.88,5.38,12.13,19.9,7.94,22.71,14.77,5.68,42.44,0.0,100.87,5.15,3.11,247.12,6.88,3.62,247.31
2000,10,16,20.3,3.79,12.05,21.32,9.2,25.28,16.08,5.07,35.38,0.0,101.34,3.49,4.38,253.19,4.72,4.45,254.0
2000,10,17,20.87,10.27,15.57,21.25,6.31,23.84,17.53,8.12,52.88,0.13,101.71,3.2,2.34,110.06,4.33,4.28,110.69
2000,10,18,19.64,15.17,17.4,20.93,3.85,21.65,17.8,10.62,75.81,0.79,101.77,4.0,3.77,81.81,5.12,2.77,80.25
