YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
1999,7,30,24.85,12.96,18.9,26.18,15.13,33.04,17.9,9.7,53.12,0.0,97.31,2.68,5.98,232.06,3.37,6.56,229.69
1999,7,31,27.09,14.58,20.83,28.1,18.06,36.19,18.13,10.74,51.25,0.33,97.0,3.33,5.01,122.81,4.35,7.78,126.56
1999,8,1,26.36,18.03,22.19,27.87,12.14,32.76,20.62,13.37,63.0,2.68,97.13,3.82,3.84,230.06,5.18,3.34,229.81
1999,8,2,25.63,15.95,20.8,27.74,13.74,33.75,20.01,11.84,61.44,0.0,97.37,2.32,4.34,166.5,3.03,4.46,165.88
1999,8,3,27.4,13.23,20.31,28.6,18.03,36.72,18.69,9.83,47.0,0.04,97.26,2.74,4.76,109.69,3.94,7.61,110.62
1999,8,4,29.74,16.84,23.3,31.01,14.62,37.38,22.76,12.39,48.56,0.3,97.17,3.73,3.46,185.94,5.16,4.6,185.38
1999,8,5,30.91,18.0,24.46,32.15,15.39,39.12,23.73,13.37,49.75,2.89,97.22,2.32,2.67,181.69,3.49,5.88,179.62
1999,8,6,33.33,15.7,24.51,33.69,18.76,43.42,24.66,11.78,41.12,0.04,97.11,2.95,3.77,231.38,4.12,3.62,231.25
1999,8,7,33.94,13.55,23.75,34.16,16.98,43.48,26.5,10.19,33.06,0.01,96.92,3.11,2.8,231.12,4.7,4.18,229.75
1999,8,8,34.99,13.36,24.17,35.58,15.1,43.65,28.55,10.07,29.44,0.05,96.86,3.98,3.29,219.06,6.3,7.43,217.31
1999,8,9,35.33,9.23,22.29,35.62,17.95,44.87,26.91,7.69,24.25,0.0,97.06,4.34,2.9,199.5,6.99,3.52,200.25
1999,8,10,33.38,11.0,22.19,34.55,16.59,42.01,25.43,8.91,29.5,0.0,97.21,3.9,2.3,284.5,5.88,6.7,279.5
1999,8,11,27.26,17.57,22.41,29.39,12.16,34.4,22.24,13.06,59.31,0.16,97.6,4.06,4.24,285.75,4.84,3.67,284.75
1999,8,12,26.37,16.76,21.56,28.0,12.82,33.39,20.57,12.33,58.81,0.81,97.41,1.82,4.66,155.38,2.34,4.7,156.75
1999,8,13,24.15,18.58,21.37,24.8,3.84,26.08,22.25,13.79,71.25,2.32,97.33,2.2,4.48,263.94,2.76,4.62,262.12
1999,8,14,26.22,17.43,21.82,27.88,12.61,33.34,20.73,12.88,61.62,1.85,97.33,3.09,3.98,133.31,3.77,4.05,148.12
1999,8,15,27.48,15.99,21.74,29.42,15.11,35.52,20.41,11.72,53.62,0.11,97.33,2.2,3.84,129.0,2.98,5.6,128.19
1999,8,16,32.37,15.43,23.9,32.94,19.3,42.63,23.33,11.47,42.31,0.0,96.98,2.59,3.91,197.06,4.02,6.01,196.06
1999,8,17,30.97,16.26,23.61,32.31,14.27,39.77,25.51,12.02,44.0,0.11,96.98,2.77,4.56,312.19,3.84,5.05,294.81
1999,8,18,31.23,17.2,24.22,32.86,17.04,40.31,23.26,12.7,47.44,0.41,97.11,1.99,3.08,129.56,2.99,7.09,131.38
1999,8,19,34.6,11.4,23.0,35.23,17.72,44.07,26.35,8.79,28.31,0.0,97.2,3.8,3.78,181.62,6.28,7.25,182.56
1999,8,20,31.9,12.81,22.35,33.37,15.07,40.7,25.63,9.83,34.81,0.0,97.47,3.72,5.64,276.12,5.11,8.75,272.75
1999,8,21,30.95,15.63,23.29,32.4,16.7,39.92,23.22,11.54,43.75,0.0,97.39,2.59,3.77,194.38,3.58,3.6,192.31
1999,8,22,28.86,17.25,23.05,30.55,13.97,36.96,22.99,12.82,53.88,0.0,97.37,3.34,4.71,322.69,4.3,4.75,321.88
1999,8,23,28.54,14.1,21.32,30.26,15.34,37.15,21.8,10.44,45.88,0.0,97.51,2.52,4.65,203.88,3.36,5.24,200.69
1999,8,24,30.16,12.08,21.12,31.5,17.35,39.27,21.92,9.09,37.25,0.0,97.63,3.12,2.95,116.62,4.61,6.3,118.56
1999,8,25,30.91,11.32,21.12,32.27,17.25,39.76,22.51,8.73,34.25,0.0,97.64,3.5,3.5,140.38,5.34,6.27,141.44
1999,8,26,31.16,13.0,22.08,32.68,15.38,40.08,24.7,9.83,37.06,0.0,97.58,4.32,3.55,228.12,5.91,6.45,213.56
1999,8,27,29.2,17.3,23.25,31.06,13.89,36.7,22.81,12.76,53.06,0.09,97.74,3.19,1.75,212.88,4.6,3.59,227.88
1999,8,28,29.99,15.62,22.8,31.25,13.48,37.32,23.83,11.41,44.25,1.9,97.63,2.51,5.4,197.25,3.23,5.73,196.62
1999,8,29,29.57,13.68,21.62,30.32,14.71,37.42,22.71,10.25,42.25,0.61,97.41,2.6,4.77,253.5,3.4,5.3,252.62
1999,8,30,26.19,16.56,21.37,27.87,11.03,31.48,20.44,12.27,58.38,1.3,97.33,3.87,5.66,315.31,4.98,5.83,314.0
1999,8,31,24.06,15.53,19.8,25.76,12.25,30.98,18.73,11.47,63.62,0.02,97.39,3.64,6.36,318.44,4.69,6.83,317.38
1999,9,1,25.55,12.98,19.26,26.73,15.79,34.09,18.3,9.77,52.25,0.0,97.56,2.14,4.88,247.0,2.74,5.22,244.88
1999,9,2,26.1,13.39,19.75,27.36,14.23,34.08,19.84,9.95,49.38,0.0,97.32,2.85,5.72,226.38,3.5,5.96,224.56
1999,9,3,26.78,13.44,20.11,28.09,13.64,34.33,20.68,9.95,46.62,0.07,97.08,2.79,5.16,188.12,3.73,5.3,186.5
1999,9,4,26.55,16.69,21.62,27.4,11.19,33.15,21.96,12.33,58.0,5.3,97.3,3.41,5.34,268.25,4.45,5.8,268.06
1999,9,5,26.71,17.07,21.89,27.49,15.48,35.05,19.58,12.63,60.88,3.31,97.41,2.4,3.16,182.19,3.7,5.57,181.12
1999,9,6,27.96,16.91,22.44,28.46,14.48,36.56,22.08,12.57,55.38,0.52,97.49,3.2,8.56,233.31,4.65,9.4,233.25
1999,9,7,26.75,17.51,22.13,27.62,12.51,34.3,21.79,12.94,60.0,1.25,97.52,3.63,5.74,182.38,5.02,5.61,182.38
1999,9,8,24.06,19.01,21.54,25.3,8.37,29.24,20.87,14.16,75.25,6.32,97.51,2.27,3.71,177.69,2.94,4.12,176.19
1999,9,9,22.84,17.98,20.4,23.86,7.9,27.73,19.83,13.24,76.19,7.56,97.66,2.26,2.61,261.69,3.19,3.38,260.88
1999,9,10,22.53,16.44,19.48,24.14,10.09,28.23,18.12,12.02,71.94,0.54,97.88,2.36,2.93,147.62,3.21,3.62,147.81
1999,9,11,21.8,15.52,18.65,22.79,11.7,28.2,16.5,11.35,71.56,1.16,97.73,3.23,4.83,308.06,4.12,5.09,307.5
1999,9,12,21.05,15.19,18.12,22.36,11.51,27.3,15.8,11.17,72.88,3.97,97.44,2.55,2.71,222.19,3.44,2.92,221.62
1999,9,13,22.89,14.28,18.58,24.03,14.55,30.05,15.51,10.56,62.81,0.35,97.06,2.27,3.66,172.88,3.62,6.9,174.12
1999,9,14,26.03,15.39,20.71,26.07,13.05,33.23,20.19,11.29,54.88,0.05,97.09,3.55,5.48,170.69,5.23,7.16,172.69
1999,9,15,26.04,14.32,20.18,26.17,14.51,34.86,20.34,10.74,53.69,0.17,97.15,4.54,5.39,260.88,6.43,4.77,259.19
1999,9,16,22.28,15.43,18.85,23.36,10.91,28.59,17.69,11.35,69.38,0.04,97.3,4.77,5.59,305.88,6.65,4.38,305.12
1999,9,17,21.37,13.26,17.32,22.48,13.98,29.12,15.15,10.13,67.69,0.0,97.2,3.24,4.66,306.12,4.4,4.82,305.25
1999,9,18,23.25,13.64,18.44,24.46,14.55,31.39,16.83,10.31,62.06,0.0,97.11,2.32,2.37,207.25,3.3,4.87,205.5
1999,9,19,25.73,13.8,19.76,26.39,17.59,34.8,17.21,10.38,55.69,0.0,96.78,3.35,6.5,186.38,4.8,9.66,188.38
1999,9,20,23.82,17.27,20.55,25.02,9.29,29.16,19.87,12.82,68.69,0.16,96.68,4.19,4.75,288.81,5.37,5.33,288.06
1999,9,21,21.94,14.06,18.01,23.09,8.62,26.87,18.24,10.38,63.69,0.01,97.38,3.12,3.94,247.25,4.41,4.18,245.81
1999,9,22,24.36,13.44,18.9,25.05,19.98,35.21,15.23,9.95,56.75,0.0,97.41,2.9,3.89,170.44,4.16,4.77,169.62
1999,9,23,27.19,12.68,19.94,27.85,16.78,36.66,19.88,9.52,45.62,0.0,97.55,2.34,2.52,146.94,3.73,5.91,148.38
1999,9,24,27.45,11.79,19.62,28.23,17.08,36.95,19.87,8.97,43.38,0.0,97.8,2.73,2.88,161.81,4.63,6.72,163.38
1999,9,25,27.16,12.16,19.66,27.96,17.34,36.92,19.58,9.22,43.81,0.0,97.65,2.76,3.96,191.56,4.63,6.61,192.31
1999,9,26,23.76,15.28,19.52,25.24,12.1,30.65,18.55,11.35,63.06,0.05,97.46,2.95,4.28,255.56,3.85,4.27,254.56
1999,9,27,25.67,14.98,20.33,26.93,15.32,34.24,18.92,11.05,57.5,0.05,97.36,1.73,4.2,122.0,2.79,7.2,126.31
1999,9,28,23.98,15.8,19.9,24.99,10.38,29.73,19.33,11.6,61.88,0.34,97.4,4.95,7.16,261.31,7.0,7.92,275.06
1999,9,29,22.26,15.44,18.85,23.59,12.68,29.73,17.05,11.35,70.44,0.0,97.63,3.01,4.91,254.06,4.08,5.12,253.81
1999,9,30,23.0,13.19,18.1,23.97,18.13,33.17,15.03,9.95,61.19,0.0,97.09,3.49,6.16,264.94,4.67,6.51,264.38
1999,10,1,21.18,15.01,18.09,22.47,9.23,26.02,16.79,11.05,70.88,0.11,97.42,4.35,4.62,330.5,6.07,3.64,330.06
1999,10,2,22.4,12.89,17.65,23.55,16.38,31.58,15.21,9.64,61.19,0.0,97.49,2.18,2.16,217.62,3.23,5.09,216.12
1999,10,3,24.82,9.49,17.15,24.77,17.85,33.93,16.08,7.63,41.25,0.0,97.24,2.72,4.13,236.31,4.25,6.7,238.44
1999,10,4,21.12,14.43,17.77,21.64,9.02,26.15,17.12,10.74,66.81,7.31,97.36,3.75,3.56,217.5,5.12,3.4,216.88
1999,10,5,18.49,12.62,15.55,19.7,7.9,23.29,15.39,9.34,70.38,0.16,97.66,2.67,2.88,133.06,3.83,3.53,131.88
1999,10,6,18.35,13.67,16.01,19.21,8.29,23.32,15.03,10.01,75.38,1.22,97.79,2.33,3.38,46.88,3.12,3.78,47.69
1999,10,7,18.47,13.19,15.83,19.3,10.8,24.24,13.44,9.64,73.56,0.32,98.05,3.02,4.38,94.75,4.02,5.89,96.31
1999,10,8,17.31,13.79,15.55,17.69,7.38,20.99,13.62,10.07,80.88,3.6,98.17,3.25,2.13,121.81,4.59,2.48,122.62
1999,10,9,18.3,13.93,16.12,19.41,9.75,23.83,14.08,10.13,77.38,0.27,98.08,2.61,3.68,82.19,3.52,4.12,82.62
1999,10,10,17.2,11.95,14.58,17.88,12.36,23.92,11.56,8.91,74.62,0.04,98.27,3.2,3.68,321.06,4.3,3.34,320.88
1999,10,11,18.36,9.85,14.11,18.89,15.84,27.48,11.63,7.87,65.31,0.04,98.37,2.12,2.47,155.75,2.99,4.63,154.19
1999,10,12,19.67,7.78,13.73,20.04,16.83,29.12,12.3,6.84,52.25,0.0,98.15,2.59,2.56,165.31,4.05,5.27,179.56
1999,10,13,22.01,10.92,16.46,21.62,14.34,30.1,15.76,8.48,52.69,0.0,98.1,1.92,2.84,213.25,2.8,3.79,212.94
1999,10,14,22.19,16.73,19.46,22.23,9.92,28.35,18.42,12.21,74.19,1.29,98.03,2.21,3.48,263.31,3.19,3.77,263.12
1999,10,15,20.38,17.37,18.87,20.8,9.55,26.28,16.73,12.7,84.44,13.63,97.8,2.27,3.21,304.81,3.47,4.31,302.19
1999,10,16,18.32,16.03,17.18,18.11,6.33,22.06,15.73,11.66,86.75,5.27,97.68,2.19,1.92,232.75,3.17,3.07,232.56
1999,10,17,18.71,15.3,17.01,17.99,8.66,23.9,15.23,11.23,81.38,11.0,97.45,2.35,3.17,232.12,3.59,3.59,231.5
1999,10,18,20.71,13.9,17.3,20.73,12.66,28.51,15.85,10.25,69.31,0.24,97.22,3.47,2.11,263.38,5.33,3.42,261.81
1999,10,19,18.3,13.2,15.76,18.62,9.72,23.92,14.2,9.83,75.69,0.0,97.36,3.25,3.27,217.12,4.87,2.95,217.06
1999,10,20,19.08,12.35,15.72,18.93,12.94,26.55,13.61,9.34,70.31,0.16,97.02,3.89,5.05,171.44,5.9,6.27,172.06
1999,10,21,19.19,13.19,16.19,19.51,11.02,25.1,14.08,9.83,70.06,0.01,96.8,5.86,6.78,262.5,7.91,7.66,262.25
1999,10,22,18.9,10.9,14.9,18.98,16.88,28.14,11.26,8.42,65.94,0.0,97.44,2.97,1.97,213.44,4.59,3.9,213.38
1999,10,23,19.69,10.71,15.2,19.76,14.69,28.65,13.95,8.54,61.31,0.0,97.42,3.4,5.6,214.19,5.3,7.22,228.38
1999,10,24,21.62,10.45,16.04,21.26,17.12,31.88,14.76,8.3,55.44,0.0,97.1,4.67,4.28,198.31,7.66,5.63,199.0
1999,10,25,23.09,6.73,14.91,22.32,17.38,34.33,16.95,6.41,38.12,0.0,96.92,5.95,3.24,200.88,9.49,3.78,201.62
1999,10,26,24.32,6.12,15.22,23.19,16.89,34.9,18.01,6.1,33.81,0.0,97.65,5.69,4.55,187.94,9.7,3.0,188.38
1999,10,27,25.26,5.66,15.47,22.85,17.88,35.23,17.33,5.92,31.31,0.0,98.31,3.29,5.07,182.44,5.41,10.17,182.06
1999,10,28,23.92,7.08,15.5,21.9,17.42,34.06,16.63,6.59,38.25,0.0,98.46,2.4,2.23,149.81,3.48,4.07,149.69
1999,10,29,23.12,9.08,16.1,21.08,14.4,32.31,17.92,7.51,44.62,0.0,98.31,1.98,2.36,132.44,2.95,4.56,131.25
1999,10,30,21.69,8.69,15.19,20.72,15.16,31.68,16.52,7.45,49.81,0.0,98.01,2.8,3.15,260.25,4.46,6.56,260.75
1999,10,31,18.41,13.85,16.13,18.59,10.01,24.51,14.51,10.13,76.81,0.0,98.21,2.88,2.9,308.62,4.39,4.27,308.75
1999,11,1,18.58,12.82,15.7,18.54,11.03,25.55,14.51,9.46,72.81,0.0,98.44,1.84,2.33,170.94,2.86,5.33,172.5
1999,11,2,19.4,9.69,14.54,18.93,15.27,28.19,12.92,7.69,58.62,0.0,98.27,2.95,3.16,213.19,4.79,4.57,213.62
1999,11,3,17.72,11.37,14.55,17.9,13.62,25.58,11.97,8.73,72.56,2.21,98.14,2.37,2.27,208.44,3.64,3.86,206.62
1999,11,4,16.68,12.37,14.52,16.19,11.16,23.48,12.32,9.28,79.25,4.59,97.86,2.83,5.65,257.0,3.88,6.52,256.5
1999,11,5,15.48,10.37,12.92,15.3,11.2,22.37,11.17,8.12,75.38,0.05,97.71,2.56,4.85,272.75,3.46,5.36,272.06
1999,11,6,15.65,11.2,13.42,15.91,12.87,22.65,9.8,8.67,78.44,3.03,97.41,5.02,6.07,281.69,6.87,7.73,281.56
1999,11,7,13.56,9.04,11.3,13.81,3.49,15.48,11.99,7.57,75.12,13.27,96.96,10.11,8.61,306.62,13.23,9.32,306.94
1999,11,8,14.89,11.4,13.14,14.81,4.84,17.61,12.76,8.67,80.44,13.37,97.24,9.42,5.34,324.31,12.46,5.34,324.88
1999,11,9,14.01,11.25,12.62,14.13,6.45,17.4,10.96,8.54,84.31,0.63,97.67,4.41,5.46,318.06,6.48,7.19,318.06
1999,11,10,12.45,9.52,10.99,12.74,7.38,16.69,9.32,7.63,83.44,2.96,97.74,2.88,3.72,273.56,4.27,4.54,274.56
1999,11,11,13.06,7.89,10.48,13.12,10.55,19.58,9.03,6.84,73.44,0.27,97.76,2.95,3.0,201.19,4.68,5.91,202.69
1999,11,12,14.87,10.72,12.8,14.57,10.62,20.82,10.19,8.3,77.75,1.53,97.71,4.77,2.44,164.12,7.57,2.08,164.88
1999,11,13,14.87,10.38,12.62,14.69,13.52,23.96,10.44,8.18,78.81,1.19,97.38,3.44,4.27,246.31,5.43,6.83,246.69
1999,11,14,13.72,6.76,10.24,12.78,10.72,19.8,9.08,6.47,67.81,0.02,97.2,2.19,3.32,170.69,3.26,6.23,185.69
1999,11,15,13.79,8.94,11.37,13.71,9.28,19.77,10.49,7.45,74.0,0.29,96.72,3.02,3.16,279.75,4.82,6.13,279.12
1999,11,16,13.45,9.8,11.62,13.45,8.53,18.79,10.26,7.81,80.88,0.43,97.26,2.66,2.72,243.38,4.23,4.7,243.0
1999,11,17,12.32,8.8,10.56,12.29,11.3,18.92,7.62,7.26,80.88,0.85,97.69,3.66,4.74,282.19,5.26,5.8,281.88
1999,11,18,10.87,7.68,9.27,10.93,6.34,14.22,7.88,6.71,82.12,0.34,97.82,4.05,4.86,288.81,6.27,4.5,289.19
1999,11,19,10.22,4.15,7.18,10.1,12.02,17.29,5.26,5.37,72.19,0.33,96.88,4.36,6.05,267.31,6.58,6.68,267.75
1999,11,20,11.11,5.08,8.09,11.1,13.34,18.63,5.29,5.74,70.56,0.32,96.35,5.02,7.32,218.88,7.43,8.34,220.19
1999,11,21,8.9,3.48,6.19,9.29,8.02,13.82,5.8,5.19,70.38,3.14,96.49,5.07,4.1,257.44,7.07,5.41,257.56
1999,11,22,6.51,1.94,4.23,6.88,7.02,9.92,2.9,4.58,75.5,10.44,96.84,8.28,12.69,262.12,11.23,15.69,263.25
1999,11,23,8.38,4.3,6.34,8.51,6.62,12.07,5.44,5.31,76.5,1.17,98.06,6.29,5.45,301.19,9.18,5.29,301.62
1999,11,24,8.29,6.5,7.4,7.15,4.56,9.96,5.4,6.16,88.69,4.82,98.41,2.28,2.98,263.44,3.68,6.19,265.69
1999,11,25,8.12,5.81,6.96,7.34,9.52,13.01,3.49,5.86,86.25,0.36,98.63,2.3,2.48,217.31,3.22,3.87,217.88
1999,11,26,9.65,5.06,7.36,9.06,10.6,16.75,6.15,5.55,75.75,0.07,98.61,1.88,2.88,162.81,2.81,5.38,165.44
1999,11,27,9.51,7.96,8.73,9.13,6.71,12.71,6.0,6.84,90.12,20.93,98.43,3.02,3.3,108.19,4.55,4.88,108.69
1999,11,28,13.71,12.1,12.9,13.63,6.33,17.75,11.42,9.03,90.69,34.59,98.0,4.02,2.55,100.56,6.27,3.2,102.62
1999,11,29,13.4,12.37,12.88,13.23,6.38,17.1,10.73,9.22,93.25,3.13,97.55,3.26,3.0,93.31,5.31,4.54,94.25
1999,11,30,12.46,10.44,11.45,12.28,7.51,16.96,9.45,8.12,88.12,0.27,97.74,2.09,1.89,127.0,3.3,4.02,128.38
1999,12,1,12.22,10.86,11.54,11.44,6.58,16.01,9.44,8.3,90.81,0.97,98.13,1.59,2.8,179.25,2.16,3.11,179.62
1999,12,2,12.02,10.82,11.42,11.76,6.47,16.29,9.82,8.24,92.56,1.81,98.43,2.73,4.19,325.31,4.18,4.9,325.62
1999,12,3,10.57,7.4,8.98,10.27,10.21,16.82,6.61,6.53,82.62,0.12,98.65,2.52,2.27,242.5,3.9,4.88,243.0
1999,12,4,11.18,6.32,8.75,10.23,13.62,19.01,5.38,6.1,74.44,0.0,98.22,3.39,3.67,237.44,5.45,6.19,238.06
1999,12,5,9.67,8.06,8.87,9.3,5.73,12.76,7.03,6.9,89.81,8.53,97.77,4.06,3.27,285.62,6.93,5.39,286.19
1999,12,6,8.94,3.78,6.36,8.73,6.19,12.2,6.01,5.13,71.12,4.84,97.87,8.34,9.12,335.06,11.8,8.35,335.44
1999,12,7,7.59,3.88,5.74,7.37,9.91,13.03,3.12,5.13,79.06,0.03,98.36,3.82,3.96,330.75,5.87,3.98,330.69
1999,12,8,8.98,2.94,5.95,7.59,12.55,15.65,3.1,4.82,68.81,0.0,98.24,2.02,3.8,225.94,3.02,7.35,227.0
1999,12,9,8.25,2.8,5.52,7.83,13.81,16.29,2.48,4.82,71.0,0.01,97.65,4.05,4.17,236.06,6.24,5.84,236.69
1999,12,10,8.76,4.54,6.65,8.65,8.91,14.07,5.15,5.43,75.88,1.69,97.27,6.02,4.84,260.69,8.85,5.26,261.88
1999,12,11,9.7,7.19,8.45,9.62,5.06,12.43,7.37,6.53,84.94,4.63,97.67,7.54,4.17,289.69,10.42,4.14,290.69
1999,12,12,9.65,6.34,8.0,9.46,8.59,14.83,6.23,6.16,82.25,0.16,97.83,5.22,4.01,274.44,7.77,3.82,275.31
1999,12,13,9.98,8.43,9.2,9.52,8.62,15.03,6.4,7.08,90.06,0.79,98.0,4.46,4.73,289.25,6.73,5.18,290.06
1999,12,14,11.29,6.54,8.91,11.1,13.19,18.77,5.58,6.23,74.38,0.0,97.6,4.34,2.97,234.94,6.52,4.7,235.94
1999,12,15,12.33,6.92,9.62,12.02,9.69,18.06,8.37,6.47,70.56,0.0,96.57,4.86,3.95,237.5,7.3,5.02,238.69
1999,12,16,8.2,6.77,7.48,8.26,4.46,10.79,6.33,6.41,91.0,6.32,96.55,3.62,3.92,296.19,5.32,4.45,296.31
1999,12,17,7.98,6.22,7.1,8.23,4.67,10.5,5.83,6.04,88.88,2.43,97.68,2.71,1.17,210.88,4.46,3.23,212.12
1999,12,18,11.97,10.36,11.16,11.86,8.9,16.69,7.79,8.06,90.31,4.73,97.58,6.3,5.42,61.44,8.88,5.16,62.75
1999,12,19,11.19,5.64,8.41,10.65,8.52,15.94,7.42,6.16,73.12,2.33,96.6,3.05,6.28,124.88,4.59,8.75,124.88
1999,12,20,10.24,6.62,8.43,10.11,6.39,13.9,7.51,6.47,79.12,24.74,96.6,9.33,8.49,309.94,12.64,9.89,310.62
1999,12,21,8.14,3.26,5.7,8.1,4.5,10.69,6.19,4.94,72.25,1.46,97.81,8.12,3.59,321.62,11.04,3.91,321.75
1999,12,22,5.16,-0.47,2.34,4.82,8.89,10.55,1.65,3.72,69.81,0.0,98.57,4.42,3.98,337.06,6.84,5.33,336.69
1999,12,23,4.58,1.33,2.95,3.4,10.92,11.05,0.13,4.27,80.94,0.0,98.61,2.05,1.52,226.5,2.73,2.11,227.12
1999,12,24,5.19,-0.12,2.54,3.52,13.37,12.66,-0.7,3.85,71.56,0.0,98.58,1.89,1.8,248.19,2.59,2.86,247.69
1999,12,25,6.38,2.9,4.64,5.5,12.55,13.81,1.26,4.82,80.81,0.0,98.42,3.54,3.25,262.31,5.38,3.09,262.5
1999,12,26,8.78,3.94,6.36,8.08,14.17,17.22,3.05,5.25,75.0,0.0,98.0,4.13,2.73,267.75,6.77,3.76,268.06
1999,12,27,10.08,6.69,8.38,9.62,11.89,17.33,5.45,6.35,80.62,0.0,97.35,5.66,4.85,263.62,9.09,3.48,264.44
1999,12,28,9.94,5.46,7.7,9.5,9.16,15.19,6.04,5.86,74.81,1.29,96.88,6.95,7.76,274.19,10.55,7.41,275.25
1999,12,29,8.55,5.68,7.12,8.54,8.9,13.58,4.68,5.92,84.06,0.43,97.22,3.25,3.82,287.31,5.05,4.42,287.5
1999,12,30,6.84,4.67,5.76,6.69,3.36,8.16,4.8,5.49,86.56,7.6,97.71,4.48,5.73,273.88,6.72,7.09,273.88
1999,12,31,4.99,1.63,3.31,4.62,7.66,8.89,1.23,4.39,80.31,0.86,98.19,3.27,1.59,321.5,5.55,2.45,321.81
2000,1,1,5.68,3.63,4.65,5.31,6.52,9.81,3.3,5.07,87.56,3.18,98.22,3.56,3.81,310.81,5.15,4.55,311.38
2000,1,2,5.54,3.91,4.73,5.18,11.09,11.43,0.33,5.19,89.62,0.26,98.44,2.54,1.97,287.38,3.54,2.12,288.0
2000,1,3,7.24,4.62,5.93,6.83,6.35,11.15,4.8,5.37,84.69,0.29,98.61,2.44,3.55,40.31,3.52,3.9,40.38
2000,1,4,7.74,3.6,5.67,6.16,8.05,12.66,4.61,5.0,76.25,0.07,98.65,1.61,1.7,315.12,2.16,1.93,316.19
2000,1,5,6.17,2.73,4.45,4.73,12.8,13.33,0.52,4.76,81.69,0.0,98.36,2.44,2.38,292.5,3.34,3.37,292.31
2000,1,6,6.19,1.73,3.96,4.55,13.41,13.94,0.53,4.46,76.19,0.0,98.18,1.94,1.41,200.44,2.67,2.44,199.75
2000,1,7,6.4,3.3,4.85,4.93,11.96,12.95,0.99,4.94,82.62,0.0,98.28,1.83,1.64,173.69,2.49,3.17,174.06
2000,1,8,7.2,3.38,5.3,6.29,13.55,14.46,0.91,5.0,79.62,0.0,98.17,1.74,1.61,179.44,2.45,2.67,177.75
2000,1,9,7.26,3.49,5.37,5.96,11.15,13.33,2.18,5.0,77.56,0.01,98.04,1.44,2.48,187.81,2.05,3.59,187.88
2000,1,10,6.25,3.28,4.76,5.32,10.77,12.84,2.07,4.94,82.31,0.02,98.25,1.81,2.23,200.0,2.54,3.95,201.19
2000,1,11,6.99,4.55,5.77,5.58,9.83,12.66,2.83,5.37,84.31,0.08,98.62,1.96,2.38,113.44,2.62,2.98,113.0
2000,1,12,6.47,4.37,5.42,5.01,7.43,11.19,3.76,5.31,86.69,0.64,98.35,1.34,1.88,242.88,1.74,2.95,243.19
2000,1,13,5.26,4.08,4.68,5.17,6.59,9.45,2.87,5.25,90.56,0.59,97.71,3.44,3.54,282.62,5.07,3.92,283.12
2000,1,14,5.39,1.83,3.61,4.55,9.34,10.79,1.45,4.52,78.5,0.05,97.37,2.71,2.8,230.75,3.97,4.69,230.69
2000,1,15,6.23,-0.56,2.84,4.82,15.57,14.55,-1.02,3.72,66.75,0.0,97.67,2.46,3.41,211.44,3.73,5.38,212.69
2000,1,16,6.86,0.79,3.83,5.41,13.65,15.01,1.36,4.21,69.5,0.0,97.98,2.54,2.53,284.12,3.61,3.6,284.12
2000,1,17,5.65,4.65,5.15,5.0,8.5,10.33,1.83,5.49,91.75,5.07,97.93,4.66,5.96,297.44,7.03,7.06,298.12
2000,1,18,7.11,5.24,6.17,6.96,6.48,9.94,3.46,5.68,88.25,1.12,97.59,5.84,4.09,295.75,8.83,2.73,296.5
2000,1,19,7.48,6.28,6.87,7.19,5.48,10.58,5.1,6.16,92.5,6.92,97.23,4.59,4.59,254.75,7.22,4.95,256.06
2000,1,20,5.31,0.49,2.9,4.94,9.86,11.18,1.33,4.03,74.56,0.11,98.28,3.47,3.41,74.69,5.45,4.26,74.5
2000,1,21,4.8,0.07,2.44,3.59,12.77,11.58,-1.2,3.91,75.25,0.01,98.22,2.56,3.52,248.12,3.68,5.39,247.75
2000,1,22,5.48,1.83,3.65,5.1,11.33,12.51,1.18,4.52,81.44,0.04,97.77,3.88,2.91,278.69,5.82,2.44,278.81
2000,1,23,4.82,3.03,3.92,4.58,9.16,10.44,1.28,4.94,89.31,3.16,97.14,4.85,4.64,279.5,7.55,4.39,279.94
2000,1,24,4.81,2.59,3.7,4.47,7.48,9.19,1.71,4.7,86.62,0.69,97.38,4.23,4.51,293.62,6.46,4.95,293.81
2000,1,25,6.27,2.71,4.49,5.96,9.57,12.4,2.83,4.76,80.06,0.41,97.67,1.95,2.61,203.88,3.0,5.42,204.0
2000,1,26,6.4,4.05,5.23,6.23,9.8,11.96,2.17,5.25,85.0,0.14,98.13,2.95,2.59,152.19,5.01,5.47,153.69
2000,1,27,8.13,2.85,5.49,8.2,14.59,16.55,1.96,4.76,72.44,0.0,98.7,2.62,4.09,156.0,4.46,8.0,162.44
2000,1,28,9.94,1.12,5.54,8.81,14.44,17.4,2.97,4.21,56.75,0.0,98.37,3.07,4.79,231.81,4.9,8.25,232.56
2000,1,29,9.07,4.26,6.66,8.75,9.43,14.73,5.3,5.37,73.94,0.1,98.28,3.6,2.77,285.75,5.56,2.94,285.62
2000,1,30,9.64,6.4,8.01,9.91,6.91,14.26,7.37,6.1,82.31,0.09,98.72,5.75,4.48,295.94,8.22,2.92,296.69
