"DATETIME,TIME,LON,LAT,PRECIP"
"""NOV-2021"",81023,8.75,33.75,0.626773"
"""DEC-2021"",81053,8.75,33.75,0.02532"
"""JAN-2022"",81084,8.75,33.75,0.215261"
"""FEB-2022"",81115,8.75,33.75,0.292324"
"""MAR-2022"",81143,8.75,33.75,0.769924"
"""APR-2022"",81174,8.75,33.75,0.218523"
"""MAY-2022"",81204,8.75,33.75,0.253484"
"""JUN-2022"",81235,8.75,33.75,0.0644241"
"""JUL-2022"",81265,8.75,33.75,0.0303838"
"""AUG-2022"",81296,8.75,33.75,0.219543"
"""SEP-2022"",81327,8.75,33.75,0.430625"
"""OCT-2022"",81357,8.75,33.75,0.122282"
"""NOV-2022"",81388,8.75,33.75,0.155356"
"""DEC-2022"",81418,8.75,33.75,0.172527"
"""JAN-2023"",81449,8.75,33.75,0.0379137"
"""FEB-2023"",81480,8.75,33.75,0.505055"
"""MAR-2023"",81508,8.75,33.75,0.0682611"
"""APR-2023"",81539,8.75,33.75,0.227627"
"""MAY-2023"",81569,8.75,33.75,1.54277"
"""JUN-2023"",81600,8.75,33.75,0.176416"
"""JUL-2023"",81630,8.75,33.75,0.0434763"
"""AUG-2023"",81661,8.75,33.75,0.279214"
"""SEP-2023"",81692,8.75,33.75,0.0332523"
"""OCT-2023"",81722,8.75,33.75,0.0707902"
"""NOV-2023"",81753,8.75,33.75,0.306633"
